path,label_path,hazard_score,label,split
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4R9TIzw4udENVrhPahNayQ_heading_152_pitch_-3_png.rf.3026d8eb0dfe074bdf253513710e9d49.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_9bRxRvpFGr9qPciwvcH2uw_heading_130_pitch_5_png.rf.ed05adf6124824cd603937a3a23ad8ff.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8wJdDsGMjqTU3NAsQsrJVw_heading_319_pitch_5_png.rf.d6105c5a740a1d1a789d916ac51c10a0.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_incSeXJzWpSXQmPkm_J-dA_heading_47_pitch_3_png.rf.30a4d1b49d4f2f858184e4847a067e6f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5dO6vHuZdLMDA2jrmy9d6g_heading_51_pitch_-1_png.rf.490666df9a737fb414c00a9c86ccc8c4.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_cZlNQnJQ6EjQo88CJivpJA_heading_209_pitch_0_png.rf.6118d6249a404846d65ca2a370106eec.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_0EOc60FvT1b90EyHHqVtmA_heading_347_pitch_2_png.rf.d8a3a4b094e0697ec2dc4450e826cd71.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_3hx9AwytRlw7VgI6iH29_w_heading_126_pitch_0_png.rf.de402814cc0e8b453eff842fcb14f4cf.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_-uwHav6EG6ON0wCn71HMEQ_heading_173_pitch_0_png.rf.e68651a253c1b5ef12bbbb3219a2dfdb.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_9Jaf5MhObzyYcY8wTAgQFg_heading_285_pitch_-3_png.rf.1debb55038a95860ae5f13d5a7b69341.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4L4Z6eiosUyrMaEjfJNbGA_heading_266_pitch_-1_png.rf.3407ef41d89f910819e59d4909c98978.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.607663,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4qEtJxDejqSd2dOicPyIbQ_heading_27_pitch_0_png.rf.52b94f7ae55e8accd1d88c213bc878e5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_K2ayMn5hYsbb1TSdYLWK6g_heading_211_pitch_0_png.rf.937b8276156e83daef83da12ab2d4a44.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.479179,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_J0lsEKN_D4jSlDk4Q8IDYw_heading_350_pitch_-1_png.rf.2677f7089097f8f70901ac59267b5702.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_gSFJO9z4-FwV-PZmlxpkyw_heading_126_pitch_-4_png.rf.f8ec9761dd4913cff04b4d56505ec164.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_1GXG8EfEmIq4JIy5Golrug_heading_117_pitch_-5_png.rf.9bb52cf68cf1069b0490fdbdaa161752.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8VehNqPqKFCH7o1vy87M9w_heading_209_pitch_-7_png.rf.124a22b01f200f88a124aac29991122e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_97WjhrYFC7GkdmJIAlSQ8w_heading_318_pitch_0_png.rf.e7ef1219b172824d36e298a80d54a4db.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_d_rYXnBob4xOzTlp_U19Vw_heading_26_pitch_1_png.rf.0ac16d97773d2f891d305dab158a6a26.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7Qq31Wq8XcKR4LMiuKUUaA_heading_251_pitch_1_png.rf.2a4372404ce691e758a6093373a4713a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_DrEUVNYwSTkHV4VKf8ZwMg_heading_157_pitch_3_png.rf.f20ec4c9360adb32a55c1c29cbf77b2f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_dAEMq-FK-d9uBGlDNhMhOA_heading_331_pitch_-8_png.rf.008fa3a50963e1b9243e1e453c105b3f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_dUeVpUekoeQ6eoIwRX9iMA_heading_333_pitch_0_png.rf.477663edbf30b7b76c5514f3ad2ddcad.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_jy9fv9BP_0r4OoITGYDFXA_heading_60_pitch_2_png.rf.7a6603b5c01d766bb00401c3352f7ac7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_-lbWAhMUQmJfJEuZNo4-g_heading_226_pitch_-3_png.rf.40fbf0d276163bae246259c668f87502.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_EklYmmXc1HIYnvQTxOfE_Q_heading_105_pitch_-4_png.rf.49a9d25024dc2d9d2207edb9c8692a66.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_E57gMy5xRnSlc8Av72AxSg_heading_316_pitch_-7_png.rf.967ba687773ef488dcdfc57cd720348c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_bBIjLD_y8vU9yGwy99uUtA_heading_255_pitch_3_png.rf.d1f518da918beee064d935b95af5c8fb.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_BZOIHAGM1O5dA37qBRFqUQ_heading_212_pitch_2_png.rf.222cd17f7c45fad0e4a249608a222303.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5E5kl6ahwbYaq3slizCEkA_heading_296_pitch_1_png.rf.cd71af6261758408654f68b8dfbc6c17.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8G5fEmpXAfBVHtEwuITgzA_heading_177_pitch_0_png.rf.800b5fdc43e067248f039f5beaf3b46e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6Mz3BlXboOkm396weLj2KQ_heading_176_pitch_-4_png.rf.30a39556075a0f57c4410037bc84ac25.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_Iux4hBfu2YWY3UFzMS9uJg_heading_212_pitch_-2_png.rf.dbfe399164cb183d2599e0ab2f8e94b7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_9dGrJYpJjpWceDi_F-HwZw_heading_206_pitch_0_png.rf.cd552d5f341548f0157395ed326f4377.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4EnXCXFiXQTgjnQJE_xWEQ_heading_20_pitch_-4_png.rf.053774b5af2cb5da88e35f78c6901258.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_hDMWd6P6HbpOSjpSsLrhqw_heading_316_pitch_0_png.rf.359194a8e169e5029056f2777bb4a3e5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5EeLA7qYLGlNL93zkBIY6w_heading_257_pitch_-1_png.rf.41e064df8af8bc468b6ddc91c627b0c0.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_9jJ64zTXpkcMZlNW5j2fSQ_heading_176_pitch_0_png.rf.5da951e2e9629ee491cdc857956836c4.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_kC3KzVGkRokYiRdwbzsMWA_heading_178_pitch_1_png.rf.4ad0d3f6955a7ba41329492ad9a63172.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.005694,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4BkGLG1NFj0dNDup0ybOzA_heading_252_pitch_-4_png.rf.a14d937b24baa6175307aa640ee318f2.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7PqLNtjcTqBxASm5_f5exw_heading_160_pitch_0_png.rf.e4a1a8d168f7274f99ffec65432a43e6.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5ErcWiYSn3ZurOuni5AdPA_heading_346_pitch_0_png.rf.38b11583562aca3a8aa5af3215555ac6.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8shmLJaHTkWLGEgRxiHvdg_heading_80_pitch_-4_png.rf.1ab36105d29c31567e42360a4fa88142.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.014064,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_1vilFP23fQ6_ZAJ8cq4GLA_heading_262_pitch_3_png.rf.1abdfdd7ebcafbe8de69aebe1f79c413.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5MES_KUT7-cPktgqwZ92aA_heading_95_pitch_3_png.rf.65f411aceb72ee0f4c3dec123025da1f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_9DwhYG2x3FC707Qru69CRQ_heading_122_pitch_-3_png.rf.7d3cd372d0b347595f3be9196345ffba.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_Gz_61wB5l7cvZ1ScR8iM9w_heading_181_pitch_-3_png.rf.b65526ba4b696b7c5ffa73cbd7cb3915.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_-ANFXCdAiBR79evOllQLIw_heading_120_pitch_-4_png.rf.6a7e572b94a259364ab7fdd2c48647aa.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_AvTmwuQqEOz3RYfN5agg7w_heading_198_pitch_-1_png.rf.ebe3dce57dc9daa6b7363e6f80137352.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7XLuUGkEnYzoXXbraljpLw_heading_298_pitch_0_png.rf.5f93441eb940720225262473d66759a7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7r3I7JTCJP7MsAhptF4S2g_heading_129_pitch_4_png.rf.db7adc1c0d35b15701c5d355ed42d149.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_IGKq3pGSttqUaDrXEbrtug_heading_131_pitch_4_png.rf.8ca4eea559792c49b185bd52e0b0eadc.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_g0vubae6XvdqmCo8VV8hFA_heading_231_pitch_-4_png.rf.3515af0acd7f3e08ffe24097ddb60795.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4R9TIzw4udENVrhPahNayQ_heading_152_pitch_-3_png.rf.8d999c9d8ce1e00887a4c2f86e4b4300.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5Xix_EjRk7mLbU9AaispQA_heading_27_pitch_0_png.rf.9576944304b47567258d1513f7cdbfcc.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7qu-lRnygbne2J37a8-Xew_heading_359_pitch_1_png.rf.20f1532ddabc4a3ee8a187d77df81e22.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_epOgCMbZ9w-3y4Anf1Euvw_heading_339_pitch_-5_png.rf.9b21ef5c2035387f3481e4fbc75dc47c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_eZ7S0U5383TtWGnwQHGMwA_heading_238_pitch_-1_png.rf.35c2e80fa9878d2d035f3c21a8617ddf.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6dlnB-oG-WLzaDnB1DG63A_heading_69_pitch_0_png.rf.6d3f38425a255b86e0bc5fc48b2f732f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_1JcU_7LkGOqiDHLtg1TMmw_heading_281_pitch_2_png.rf.c7da117b08ab518706ae83d5fc688cd4.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_58bSXUV7P3mpSsLgnQ1qKg_heading_314_pitch_-1_png.rf.15511a0402913092094ccb79292b912c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_DDg3To7CB5dJBx51b_BnyA_heading_324_pitch_1_png.rf.00d024efca3020c1d26b17144e19e588.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7-W9IYx4HLZinEbm0j9thw_heading_48_pitch_0_png.rf.8187dedbcbd682070335f610ee6845a9.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7tsee0FG3GbMHvBqx3a0rA_heading_256_pitch_2_png.rf.c37916f86fa7a0ec41194c8d1f8d39f8.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6wjGHsBQwJIn26E_oto4mA_heading_217_pitch_-1_png.rf.fa8ee4b24d4f5a8bdeba9873cc302423.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7DzEv7fz_voaVW6Z88hCXw_heading_69_pitch_-5_png.rf.0ec406b17505c1d5ce10b49ef593e747.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_GQ0JYgswLleXdQVk8SWw4A_heading_145_pitch_0_png.rf.eded63aa971e16e6108ac0aa28b24023.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_je57NnP47ceM2PrJ7JKxew_heading_77_pitch_3_png.rf.fbbab44153b17a9125e7560d47973386.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_E57gMy5xRnSlc8Av72AxSg_heading_316_pitch_-7_png.rf.14d9529e20fb248056f91c8cf9e11095.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_Gn_EmwZTfFI_e5gN5Tdvfg_heading_287_pitch_-2_png.rf.b738662ac22e52407be19c407472fd9a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7KanQhj_3aMZmoKKsKLPAQ_heading_248_pitch_2_png.rf.bf3723ddf3077cd237a1a7f3fdb67c33.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6prm1LuXpBXTjmDMldNIYg_heading_260_pitch_2_png.rf.138abe8bd4d1158eaeeb7d5a431d5393.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6V5zZsP1OlQgt1Vj1w7llw_heading_95_pitch_0_png.rf.4bdcf76621d5f39477548cc3297e0494.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_fX-vCGK-03KoJ-aS3He4DQ_heading_217_pitch_-1_png.rf.52dd39b97b021d1253e7565a91cba022.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4eqcBIYZPW87e-6MxojP7w_heading_30_pitch_-5_png.rf.8fc7fb14be80385f93ba11d749b5c859.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4eZjxE65FjuTeqv9Ti0yqQ_heading_24_pitch_2_png.rf.f7fc8d8acf4d81585c254eedbf61a28e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.001661,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_IroOIzWyCKyVkuA-ychX6w_heading_48_pitch_-3_png.rf.26311ea69bb87ffa2be6f5a2a276bc0c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4U3qXnMYUyEthAQzqZOX2w_heading_319_pitch_-2_png.rf.64d3cde7b03531b7c8ee124ba1cc244d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_gjB44EXbCUN9cTq6cHYlrQ_heading_50_pitch_5_png.rf.a7660b77cbc482fe667f4840215b36bc.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_ayDPboFQocqfES_XlhZpLA_heading_106_pitch_-2_png.rf.dfb5e0f3f9eee78162ef24f48215133f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_9e2ILOfMb0fnRSA3AOAf4A_heading_240_pitch_-7_png.rf.093c1aaa7efaacf3ca43770c4ebcf88e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_EJJfJxP6vuCHRITxzDaJlw_heading_105_pitch_5_png.rf.09d8e579dd75324698bafdf018e245c3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_ciwhHJHFg78gDtfH_qlN3Q_heading_199_pitch_-3_png.rf.e8ee26b111c0fbc6537d684c16b2938c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7YhPiYIu9aAMpF5301LACg_heading_76_pitch_-8_png.rf.1518a80b3ebaf87099c22cc952987ba5.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7vwovtB4lUxwe4281fymZQ_heading_222_pitch_-1_png.rf.7572a89e2010e463b7b871bd0d622da8.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4HCIMKwEFQuCuogY2vPnQQ_heading_236_pitch_-1_png.rf.8f0f1093260e5cff157d5829c9eacfde.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4L4Z6eiosUyrMaEjfJNbGA_heading_266_pitch_-1_png.rf.d590dff3df9714029b7870846c808745.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.324235,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_K2ayMn5hYsbb1TSdYLWK6g_heading_211_pitch_0_png.rf.5b9f15d93bf3ce47928b1294e190c260.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.296383,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6qxfRGIlfor_2p7q1cQvFw_heading_31_pitch_2_png.rf.1dad3e132d551ae2aa218a7dee873b84.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7nn73v5a9Lzm03sGRpTAuA_heading_145_pitch_-4_png.rf.65fbf2f644aba2e917c52951bdd43640.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6KdqN8xO8yY3tQRkn4iFcQ_heading_0_pitch_-1_png.rf.fa303862df54e2583401540a34cfbb1e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8-1Xews-RfAMbTl3f7BTVQ_heading_249_pitch_0_png.rf.6fcb4bc39ed1dfce0f898746c42e6bd8.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_AX8OtI4DgQDb0CwmuYZ6Dg_heading_86_pitch_0_png.rf.bd1d090f654a4e2ec5a0d96a867bb3f7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000060,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_dkzgBA-LkE9Kmon5cBuUXA_heading_319_pitch_2_png.rf.367bcf61731d39c3c86c2a9ee1160a6e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_KfLAw8Z5aITNbYJnP3EuTg_heading_345_pitch_3_png.rf.4fcb0481f73ecfe89bb5e3ad5ef43691.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5eZqVVCffrU51k1FlBiNug_heading_295_pitch_0_png.rf.bb33a56484707f4c0e435e0fa40556ae.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_2BPLjrT8exLdRVQ_0g0ASA_heading_106_pitch_0_png.rf.dd395a37770c6ba74b844bdc7a64c71e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7lVGEIDXacSn0chdkInbdQ_heading_139_pitch_0_png.rf.e84412318a526ce290c8cb6dc3f9b3d1.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
