image,target_hazard_score,target_label,predicted_hazard_score,predicted_label,score_bin,abs_error
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1d7J3MYXlwzdCKMJOccPHA_heading_53_pitch_-3_png.rf.b48085a266938fdda5242d26b23dad82.jpg,0.880797,1,0.6677255630493164,1,"(0.6, 0.7]",0.21307143695068365
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-UcAaNLHMgNJb7NLyiaGmQ_heading_20_pitch_-4_png.rf.0906cfee410a9752d6440cee65469781.jpg,0.0,0,0.21007484197616577,0,"(0.2, 0.3]",0.21007484197616577
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_hv_VfLtefLQQuZCLPLeVtQ_heading_317_pitch_-7_png.rf.842596297712ab94b5e37700235f07c0.jpg,0.880797,1,0.6712338924407959,1,"(0.6, 0.7]",0.20956310755920415
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2Geq7x2A0UN_hpM_0YV7GA_heading_148_pitch_0_png.rf.ccc687f8c23d3544d6e0365652030b73.jpg,0.20014,0,0.40936094522476196,0,"(0.4, 0.5]",0.20922094522476195
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6cZ8jvvebhZQLv70TCEupA_heading_342_pitch_3_png.rf.8f29fa70bc4bb35c2fec04a7267630f0.jpg,0.880797,1,0.6718486547470093,1,"(0.6, 0.7]",0.20894834525299077
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-OohYtAsiTL8bNtQcEp3VQ_heading_309_pitch_0_png.rf.f54c6602766d837d0aae4d9353d02ea7.jpg,0.0,0,0.20885978639125824,0,"(0.2, 0.3]",0.20885978639125824
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0AL-GL3zP-4tFFWsXX02mw_heading_110_pitch_-2_png.rf.e4d929e4611c008c8709677695c34050.jpg,0.880797,1,0.6726099848747253,1,"(0.6, 0.7]",0.2081870151252747
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1fCFaOVDVkvkxR8wjMXckw_heading_109_pitch_2_png.rf.0d64db332c163bca9aa454c9580772ed.jpg,0.880797,1,0.6733551025390625,1,"(0.6, 0.7]",0.20744189746093755
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6GwmbNEsJf8fFaNyz7-mgQ_heading_332_pitch_-3_png.rf.a41b3bcbc487b5496107622af8772d07.jpg,0.880797,1,0.6740187406539917,1,"(0.6, 0.7]",0.20677825934600835
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0Wgk7M2AOWv8PaJUJ6ZWRw_heading_343_pitch_0_png.rf.ea403c18a8b25112fefaca06b90b2cb4.jpg,0.880797,1,0.6741435527801514,1,"(0.6, 0.7]",0.20665344721984868
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_01GlYZ3-YYoaOe9LuVHzPA_heading_221_pitch_0_png.rf.9f4303f0a1a56a46bae383135324572d.jpg,0.880797,1,0.6746067404747009,1,"(0.6, 0.7]",0.20619025952529912
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6EPAizD4qEs00b-Bp1Sivg_heading_323_pitch_1_png.rf.942b518779adedff8b99a5342639e526.jpg,0.000812,0,0.2065766602754593,0,"(0.2, 0.3]",0.20576466027545928
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4j8I4hcdB24xRTNt8fW4uA_heading_202_pitch_4_png.rf.e4f87632568b92c4001fc8297c217444.jpg,0.880797,1,0.6755173206329346,1,"(0.6, 0.7]",0.20527967936706548
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_61FnQRZQQSHMqnRMU1c8KA_heading_13_pitch_-2_png.rf.faf09c115d3f249d027f80be6433ac61.jpg,0.880797,1,0.6761826276779175,1,"(0.6, 0.7]",0.20461437232208257
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_73T_1V02elIwDuIJbiq2Vw_heading_101_pitch_3_png.rf.7edbb16471b25f31310d4539e923e354.jpg,0.880797,1,0.6767026782035828,1,"(0.6, 0.7]",0.2040943217964173
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3AKNnRkx4TD5EuHSBfQw_Q_heading_286_pitch_-2_png.rf.b0c3507fe3f6003d08984ba0dad5430e.jpg,0.880797,1,0.6769388914108276,1,"(0.6, 0.7]",0.20385810858917242
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1cSLyzSwKB2wMe_iqxQOFw_heading_307_pitch_-6_png.rf.bfc2be0686ba4338e4825ac88df26309.jpg,0.880797,1,0.6772948503494263,1,"(0.6, 0.7]",0.20350214965057378
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-Ijbro4-ioca2aoZfmGzcQ_heading_300_pitch_-4_png.rf.dc3dbca861646238d37399a2ece81292.jpg,0.511717,1,0.7151538729667664,1,"(0.7, 0.8]",0.20343687296676638
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-2bCdOFUdXRl3YZkXZ2KVw_heading_334_pitch_4_png.rf.d721e675876f955f63c1535dfd7fd75f.jpg,0.880797,1,0.6807548403739929,1,"(0.6, 0.7]",0.20004215962600713
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0L02BhMuJ1f7ie4c-tAXPA_heading_318_pitch_0_png.rf.78637d6d9138ac032f38c14449b5d710.jpg,0.880797,1,0.6810677647590637,1,"(0.6, 0.7]",0.19972923524093633
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0iKx8heXwP7toDt7JfKpww_heading_193_pitch_4_png.rf.ba8cc2d1e98bacf671782bedb8a76f5a.jpg,0.880797,1,0.6812310218811035,1,"(0.6, 0.7]",0.19956597811889654
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1lWEoUrELl38KNsH1YW4-g_heading_37_pitch_2_png.rf.7f0a3d1e636a7eafe55af1a7aef1fa0c.jpg,0.833325,1,0.6351063847541809,1,"(0.6, 0.7]",0.19821861524581907
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-nT_JRTFxKIsPTqpBps0zw_heading_29_pitch_5_png.rf.fce9e0cb59976060d5f0d5ef39ea1f0a.jpg,0.0,0,0.19818785786628723,0,"(0.1, 0.2]",0.19818785786628723
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0_p9vg8rkqkZEVXZ-NWrkg_heading_39_pitch_0_png.rf.5ebdd09730e9525641689a9dc44e01bc.jpg,1e-06,0,0.19793972373008728,0,"(0.1, 0.2]",0.19793872373008728
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-LfXGs6MDYqLxF7_PlfstQ_heading_210_pitch_-2_png.rf.a5f4604d72bad97f1217d9c1af0c48a4.jpg,0.880797,1,0.6837952733039856,1,"(0.6, 0.7]",0.19700172669601446
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-wsxQ006BBJ05m5fAW4LBA_heading_89_pitch_0_png.rf.50204fe86574f4f273f3bec13348d482.jpg,0.880797,1,0.6856963038444519,1,"(0.6, 0.7]",0.19510069615554815
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2innfhazHM3DqzRieeYuZA_heading_343_pitch_3_png.rf.ab64a55acfa26f5298f443778e528334.jpg,0.880797,1,0.6866163015365601,1,"(0.6, 0.7]",0.19418069846344
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1RzNo-hQdvwmG1kUXW8f8w_heading_270_pitch_-2_png.rf.9814bde4f94052da05ec2e07e9cf39e2.jpg,0.880797,1,0.6869041323661804,1,"(0.6, 0.7]",0.19389286763381963
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3e98-OLV0Vb7MjNRmJ1Gpw_heading_258_pitch_0_png.rf.829d887d18f817f4bbe9b343693a57cc.jpg,0.880797,1,0.6870269179344177,1,"(0.6, 0.7]",0.19377008206558233
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0MT7uKx2EFA-sfYsBC53WQ_heading_247_pitch_-1_png.rf.afa6ef34dca7527ea9092f73d2a01fe5.jpg,0.880797,1,0.6875980496406555,1,"(0.6, 0.7]",0.19319895035934453
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0n-vKZoDU5L4bixIKYgUyg_heading_73_pitch_5_png.rf.869e0e82d73b87371c3a7cea98832fbb.jpg,0.880797,1,0.6877927184104919,1,"(0.6, 0.7]",0.1930042815895081
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1ALgOP-Wln4Pzapb28oFEw_heading_237_pitch_2_png.rf.e372d6afc476db289669629ebccdfd91.jpg,0.880797,1,0.6880360245704651,1,"(0.6, 0.7]",0.19276097542953496
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3gk4upsTWKealV7KugH2wQ_heading_207_pitch_5_png.rf.80ecbef24d872dac3785eae5dc1622bf.jpg,4e-06,0,0.19105307757854462,0,"(0.1, 0.2]",0.1910490775785446
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-i5NKFoBEKZxkUDxDhVXMA_heading_344_pitch_-1_png.rf.871d9a71d5db9c04cffa4c89cb4f9fde.jpg,0.880797,1,0.6898026466369629,1,"(0.6, 0.7]",0.19099435336303716
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-YxazsOkqrobdqhyGJLq1g_heading_270_pitch_-1_png.rf.94f5587767bd15dc09fe933a8f46861f.jpg,0.880797,1,0.6916004419326782,1,"(0.6, 0.7]",0.18919655806732183
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4VnSHN_PVsz3ovImM0DHvA_heading_313_pitch_-1_png.rf.801c9c839e2da5728d13b70c17501cfc.jpg,0.880797,1,0.6917985677719116,1,"(0.6, 0.7]",0.18899843222808843
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0-5ZkI97PmVYCjvfxQhyTQ_heading_99_pitch_-2_png.rf.3734cab0f4bc55657f1c8e68987de4d0.jpg,0.880797,1,0.6933009028434753,1,"(0.6, 0.7]",0.1874960971565247
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1lc-SRcmev1q06Jzf7hyFg_heading_47_pitch_2_png.rf.c3f034282abb7d0e75293eca78649dfc.jpg,0.880797,1,0.6938841938972473,1,"(0.6, 0.7]",0.18691280610275274
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3BIPVFA4l3cFBuOS14n0ow_heading_230_pitch_-1_png.rf.40bbf096d962b8c604e78427c7b6afa7.jpg,0.880797,1,0.6957703232765198,1,"(0.6, 0.7]",0.18502667672348028
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_183LX05oI5XMIgrU3V8BBw_heading_285_pitch_-3_png.rf.247fb8cb9363bc44be5b2513002f2a16.jpg,0.0,0,0.18490846455097198,0,"(0.1, 0.2]",0.18490846455097198
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0cki6tuIo-FWA5-GcLYoKw_heading_278_pitch_1_png.rf.857f47c82b8c3d16fd66ce3f8e10bc3b.jpg,0.0,0,0.1848420798778534,0,"(0.1, 0.2]",0.1848420798778534
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0cki6tuIo-FWA5-GcLYoKw_heading_26_pitch_1_png.rf.31dfb0ad0a5fcbfc78b0dd5f7f060780.jpg,0.0,0,0.18319910764694214,0,"(0.1, 0.2]",0.18319910764694214
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-xCzmL7XxITWuUkQNJWLyA_heading_272_pitch_3_png.rf.6e2bfd27af7a1d5db81db5b20d11158d.jpg,0.880797,1,0.7006362676620483,1,"(0.7, 0.8]",0.1801607323379517
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-WvSvxobFl62WSVUaa0FLg_heading_20_pitch_0_png.rf.99893f0a0ea7695fafcc9e40c41aad47.jpg,0.0,0,0.1790962964296341,0,"(0.1, 0.2]",0.1790962964296341
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-r_siQz-naaPEmVnTrhQRQ_heading_186_pitch_4_png.rf.47e145f7dbc241b0398e5281b947d2a3.jpg,0.0,0,0.1785677820444107,0,"(0.1, 0.2]",0.1785677820444107
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1lWEoUrELl38KNsH1YW4-g_heading_52_pitch_2_png.rf.47d7c4b865bbff739663419c6b2931a4.jpg,0.880797,1,0.7023528218269348,1,"(0.7, 0.8]",0.17844417817306524
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4PJ7cxrn5Mf7TmVpqccJ_A_heading_62_pitch_-4_png.rf.f9969eaf4a30708cf5e7ce22b959fcd2.jpg,0.880797,1,0.7028034329414368,1,"(0.7, 0.8]",0.17799356705856328
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1LJtRq-DJFRgHMHAkn-pEg_heading_324_pitch_-1_png.rf.618a3ab29e8985d8e3a05c57099d86b8.jpg,0.880797,1,0.7028266191482544,1,"(0.7, 0.8]",0.17797038085174566
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5odBlti1I0KY6RZfBNgAMw_heading_229_pitch_8_png.rf.474af18e376b6ebc3c07722b191e8dc5.jpg,0.880797,1,0.7028353214263916,1,"(0.7, 0.8]",0.17796167857360845
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-nT_JRTFxKIsPTqpBps0zw_heading_52_pitch_5_png.rf.60136029cde18bfd520a844d67684776.jpg,0.0,0,0.17768973112106323,0,"(0.1, 0.2]",0.17768973112106323
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-H8iksrf6YLnUuy9hwCEHA_heading_235_pitch_0_png.rf.a03bd81b926052bef7159490f7b33d82.jpg,0.880797,1,0.7053297162055969,1,"(0.7, 0.8]",0.17546728379440313
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0W0FZGLQK3QZvOFUYqeviA_heading_179_pitch_-1_png.rf.0c8f323c44e7ce474d932c84260e9fb6.jpg,0.880797,1,0.7065939903259277,1,"(0.7, 0.8]",0.17420300967407232
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1ZjStaeZZjlCN4ykOsVwdw_heading_260_pitch_1_png.rf.69e05f3a1a6b1bf4438bae16ac10c311.jpg,0.880797,1,0.7073788046836853,1,"(0.7, 0.8]",0.17341819531631475
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2GlcWcFxqHNrFPaGTZnf4A_heading_101_pitch_-1_png.rf.4723093b6238d248989e5fbaa36ad050.jpg,0.880797,1,0.7075006365776062,1,"(0.7, 0.8]",0.17329636342239385
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1JqFD6GQAWPa6jQa_e1Bnw_heading_193_pitch_-2_png.rf.2cbf547b458fd4602a0e3c20eec4561e.jpg,0.880797,1,0.707676887512207,1,"(0.7, 0.8]",0.17312011248779302
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-ok74tT3usmMUQlDzjgj8Q_heading_220_pitch_-2_png.rf.52f9f8c9d2d103981ca10e789db2aa3e.jpg,0.0,0,0.17164458334445953,0,"(0.1, 0.2]",0.17164458334445953
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-ayRT2EZ7nhtWOxZOzHY1Q_heading_2_pitch_-3_png.rf.5a29ddc0c1ed171c8a6c60cb9f94c3ee.jpg,0.880797,1,0.7097066640853882,1,"(0.7, 0.8]",0.17109033591461187
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1hkgHExSSfuTmtfXLddBow_heading_79_pitch_-2_png.rf.7f3357d5356f83abcd2110e01b6b33e2.jpg,0.880797,1,0.7112002372741699,1,"(0.7, 0.8]",0.16959676272583013
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-KjpsApUHUB6fJr1XSeNLg_heading_287_pitch_3_png.rf.72b8828dda0be57bacd3683de5d5eb07.jpg,0.880797,1,0.7113819718360901,1,"(0.7, 0.8]",0.16941502816390996
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1PnKZ_Tk7OOSRKedaFpPrA_heading_264_pitch_8_png.rf.650533377482ddd8ad6b3f4aa97f4f0f.jpg,0.880797,1,0.7118018865585327,1,"(0.7, 0.8]",0.16899511344146734
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-r-_RwKv_dm3rXkKNuazcA_heading_247_pitch_1_png.rf.dc258b3f912c8b98969e08b7241861e4.jpg,0.880797,1,0.7120736241340637,1,"(0.7, 0.8]",0.16872337586593633
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-aAP4ND7Ld7HlONSCzCJWg_heading_143_pitch_-1_png.rf.c43c0b89da732014f362694bf750667e.jpg,0.880797,1,0.7121617794036865,1,"(0.7, 0.8]",0.16863522059631353
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1etstBCWFambYyL-imyF9g_heading_271_pitch_0_png.rf.c94c995630c0951140203156094d83ad.jpg,0.880797,1,0.713550865650177,1,"(0.7, 0.8]",0.16724613434982305
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_31HqxiznaiDCGW9GndeGgQ_heading_209_pitch_4_png.rf.61f31af386bcf1502d303c02eb275594.jpg,0.880797,1,0.7136775851249695,1,"(0.7, 0.8]",0.16711941487503057
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1BdsZebE1yvoR2Z_9OQF3Q_heading_58_pitch_0_png.rf.b195b4ce5987a05afd77043d8886e42e.jpg,0.0,0,0.1654394119977951,0,"(0.1, 0.2]",0.1654394119977951
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0e9J48GDUaO3W8ZTYl2LOQ_heading_68_pitch_-8_png.rf.cfa1e20fc1ea0f445a2c5ce3301914b9.jpg,0.0,0,0.1651907116174698,0,"(0.1, 0.2]",0.1651907116174698
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_17wke_rs7WIAeWGQ9YYMbg_heading_115_pitch_-3_png.rf.5925466d434aca246d93d5ddf8d64ac4.jpg,0.880797,1,0.7172322869300842,1,"(0.7, 0.8]",0.16356471306991582
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-IWR_aDrCralPFj1qRa62Q_heading_129_pitch_-1_png.rf.cda2827354aff2024d29392bc70b99eb.jpg,0.880797,1,0.7175875902175903,1,"(0.7, 0.8]",0.16320940978240972
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-KcI9GPQ2CVY5q_mwOZTnQ_heading_262_pitch_2_png.rf.6f434b77022a93ccf1fcf36c9b2d4cd5.jpg,0.0,0,0.16303573548793793,0,"(0.1, 0.2]",0.16303573548793793
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1l1f-gPsua5v8do0PAhBOA_heading_33_pitch_0_png.rf.1f5fe3d29bafbd1219d5ccaaca5a40f5.jpg,0.880797,1,0.7179821729660034,1,"(0.7, 0.8]",0.16281482703399663
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-UcAaNLHMgNJb7NLyiaGmQ_heading_127_pitch_-4_png.rf.19b3a6ba81e5a14225f8fa1e90b883da.jpg,0.0,0,0.16208277642726898,0,"(0.1, 0.2]",0.16208277642726898
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_17ca7oEGNgn_fHPHgDsJ0Q_heading_90_pitch_2_png.rf.a73410e41038be0b2e1ac0d40213da26.jpg,0.0,0,0.16197334229946136,0,"(0.1, 0.2]",0.16197334229946136
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3J6Pjzt7VazkVMObQ9VQPw_heading_347_pitch_10_png.rf.1b7f883581a2721885cff99d64d46446.jpg,0.880797,1,0.7188456654548645,1,"(0.7, 0.8]",0.16195133454513555
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1P_F02OOa2jo-K5y1SeQog_heading_334_pitch_-4_png.rf.06aae0e4da7129761000647448d8cadd.jpg,0.880797,1,0.719632625579834,1,"(0.7, 0.8]",0.16116437442016607
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4UHwNHaoBtbs-XM78urLSw_heading_113_pitch_9_png.rf.4586079c22a1a7996c42f8eeef3bd5b9.jpg,0.880797,1,0.7213571667671204,1,"(0.7, 0.8]",0.1594398332328797
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4FWqB6bjcxNZjedpfyAGRg_heading_138_pitch_5_png.rf.4156751112d87aed7c977c5196fee76e.jpg,0.880797,1,0.7228459119796753,1,"(0.7, 0.8]",0.15795108802032476
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2BnDM1lm4V7nvFq-6ZMSLA_heading_297_pitch_-5_png.rf.9356bdf065f1ce932ee827f3442c7679.jpg,0.880797,1,0.7228782176971436,1,"(0.7, 0.8]",0.1579187823028565
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-r_siQz-naaPEmVnTrhQRQ_heading_342_pitch_4_png.rf.888f6a1ecc14591953d63ab55a4aa9b5.jpg,0.880797,1,0.7241399884223938,1,"(0.7, 0.8]",0.15665701157760625
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_6Awct2cO2IY5YmTfyKBfhQ_heading_195_pitch_3_png.rf.245b6c1c9d1938b8f1d060c73d8c8180.jpg,0.880797,1,0.7266706228256226,1,"(0.7, 0.8]",0.1541263771743775
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4t5jiVQ-oVoULwZg9huo9w_heading_139_pitch_0_png.rf.ad40e0ef540a12a458c3861064182a65.jpg,3e-06,0,0.15401437878608704,0,"(0.1, 0.2]",0.15401137878608703
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1FsSrmirSQMFnl3IJYuesQ_heading_249_pitch_-1_png.rf.af6cd8c58da3487b0eb7ee67c5f9a558.jpg,0.399187,0,0.5513207912445068,1,"(0.5, 0.6]",0.15213379124450682
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-EhCRiU9JIgEuot12ZY0SQ_heading_323_pitch_5_png.rf.b6966e0665f2a79553c6eda9fc863364.jpg,0.0,0,0.1520402431488037,0,"(0.1, 0.2]",0.1520402431488037
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1GYXS-YRTabgw4LBcqPIYQ_heading_311_pitch_-1_png.rf.fb64d4d5ba9a97b1e1de1cb0ccc136f5.jpg,0.0,0,0.151813805103302,0,"(0.1, 0.2]",0.151813805103302
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-oQeo0diaQPLl1ixIUFKZA_heading_24_pitch_-3_png.rf.d481cb4c7adf67945759b66757146788.jpg,0.880797,1,0.7295276522636414,1,"(0.7, 0.8]",0.1512693477363587
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-VyWO8QVlEYsmZr4rfz59Q_heading_144_pitch_4_png.rf.0f70a58d6cd8b7cfc1dec24bb04a9263.jpg,0.0,0,0.14967261254787445,0,"(0.1, 0.2]",0.14967261254787445
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5dEECMd8kTGJQjgYq1hbJA_heading_174_pitch_-1_png.rf.4b39c4bd8b77ccfeff8754996c8dcb17.jpg,0.880797,1,0.7321421504020691,1,"(0.7, 0.8]",0.14865484959793096
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_09UkadIEJKeB9xl55rA5Gw_heading_289_pitch_3_png.rf.6bc53f27ba2ecbd286989b0b42d18e56.jpg,0.880797,1,0.7323778867721558,1,"(0.7, 0.8]",0.1484191132278443
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2r4YVyZOr1EYz_DwVrJ1NA_heading_103_pitch_-4_png.rf.745529671dac0ea0bd94836de2022b83.jpg,0.880797,1,0.7327132821083069,1,"(0.7, 0.8]",0.14808371789169317
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0KQGMattwAiO304jsJFR0A_heading_359_pitch_-2_png.rf.1845b3f3b7c5cf455295c3a12cf587be.jpg,0.880797,1,0.7328709363937378,1,"(0.7, 0.8]",0.14792606360626226
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1msXsUEdWrEOSOxpIlXUXA_heading_4_pitch_-1_png.rf.f6ddbb9f35bfa8026167a213cee21a2e.jpg,0.880797,1,0.7338784337043762,1,"(0.7, 0.8]",0.14691856629562383
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-IULLU_SLMO8BKFtKb4Reg_heading_120_pitch_-1_png.rf.488981ff9ab8207b80603ef5ab8d5849.jpg,0.880797,1,0.7349995374679565,1,"(0.7, 0.8]",0.1457974625320435
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2vgfpTyXOveLN4IKfiM9dQ_heading_125_pitch_-6_png.rf.bae9f5918da4b0237b0cc9bf8ec17225.jpg,0.880797,1,0.7357767224311829,1,"(0.7, 0.8]",0.1450202775688172
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_25Ae23GxhHaXRbbHG3RSMg_heading_233_pitch_1_png.rf.f77f88edb5aa50b7bae6c4fda6d38149.jpg,0.880797,1,0.7363205552101135,1,"(0.7, 0.8]",0.14447644478988653
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_-oN234NafaDawAgA2c04Kg_heading_311_pitch_-5_png.rf.385fe32190bee1dea67bcc56323560b3.jpg,0.880797,1,0.7363867163658142,1,"(0.7, 0.8]",0.14441028363418584
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_4BLUANH65kQRZxy0Uz19Ig_heading_226_pitch_0_png.rf.4bc1317a54a859f400adb122bd7370b8.jpg,0.880797,1,0.7364479899406433,1,"(0.7, 0.8]",0.14434901005935674
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_14WboaWPlrCH9Twb6dWnYA_heading_333_pitch_3_png.rf.02a98e0411c7142a7c457cdcaecb8dd4.jpg,0.880797,1,0.7375074625015259,1,"(0.7, 0.8]",0.14328953749847417
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_1ZK49_hz4r2WNJIzAB5Gew_heading_68_pitch_-6_png.rf.f399c2c22353e0906249582362f80f0b.jpg,0.880797,1,0.7376636862754822,1,"(0.7, 0.8]",0.14313331372451787
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_5uBsBvcyMgG9m7CDHr4xxQ_heading_140_pitch_2_png.rf.f95655f62e77f537a854e07a1503e545.jpg,0.880797,1,0.737894594669342,1,"(0.7, 0.8]",0.142902405330658
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_14foHP5Q0uqPU09Pzdf9eA_heading_219_pitch_3_png.rf.07c487b7d7ac52fa0aa097f21e700027.jpg,0.880797,1,0.7380058169364929,1,"(0.7, 0.8]",0.14279118306350713
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_26C1YMRSB7Q2LuiG0vWKxQ_heading_95_pitch_-7_png.rf.73caff8cf4cb52da03eb54ade3a79e71.jpg,0.880797,1,0.7383691668510437,1,"(0.7, 0.8]",0.14242783314895635
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_2RgNaZeV3YV8nWMV9vn7uQ_heading_317_pitch_-6_png.rf.f1e747d1276c025d226e6cf1d338ce0b.jpg,0.880797,1,0.7392656207084656,1,"(0.7, 0.8]",0.14153137929153448
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_3_sgIFa-nGVPAWtiXXk4Fg_heading_171_pitch_3_png.rf.5427b6e073d165f3481c679ce860cdbf.jpg,0.880797,1,0.7395056486129761,1,"(0.7, 0.8]",0.14129135138702398
/content/drive/MyDrive/Offical Project.v8i.coco/test/_panoid_0SEVlwTRJAQF01wpxjGcow_heading_250_pitch_-1_png.rf.3adc69b5dd7824eceacafdf9b00da66c.jpg,0.880797,1,0.7405621409416199,1,"(0.7, 0.8]",0.14023485905838018
